Episode,Worker_ID,Start,Goal,Collision,Win,Over_Step,Over_Map,Epsilon,AccumReward
165,2,[[ 3.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.2620000000000055,77.58136080534445
166,0,[[ 2.  11.   0.1]],[[  1.  -10.    0.1]],1,0,0,0,0.2575000000000055,-16.125812638876496
167,3,[[ 2.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.2530000000000055,-25.141568467433206
168,0,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,0,0,1,0.2485000000000055,-6.313870038122129
169,1,[[-3.  11.   0.1]],[[  2.  -11.    0.1]],0,0,1,0,0.2440000000000055,-136.83965319372516
170,3,[[-3.  11.   0.1]],[[  1.  -11.    0.1]],1,0,0,0,0.2395000000000055,-157.72302674894956
171,3,[[-4.  11.   0.1]],[[  1.  -11.    0.1]],0,0,0,1,0.23500000000000548,-17.58511316265767
172,2,[[ 3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.23050000000000548,45.09919679283219
173,0,[[ 0.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.22600000000000547,86.52176485540686
174,1,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.22150000000000547,115.54820064543654
175,2,[[ 0.  11.   0.1]],[[  0.  -10.    0.1]],1,0,0,0,0.21700000000000547,-29.93292938386741
176,2,[[-3.  11.   0.1]],[[  2.  -11.    0.1]],1,0,0,0,0.21250000000000546,-36.41339091624491
177,3,[[ 4.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.20800000000000546,102.2093944976742
178,0,[[ 1.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.20350000000000545,99.09554083134574
179,1,[[ 2.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.19900000000000545,99.37628778264516
180,2,[[ 1.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.19450000000000545,142.92889080509374
181,2,[[ 0.  11.   0.1]],[[  0.  -11.    0.1]],1,0,0,0,0.19000000000000544,-19.364110152281796
182,0,[[ 4.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.18550000000000544,133.37255962501234
183,1,[[-4.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.18100000000000543,118.6754394513199
184,0,[[-4.  11.   0.1]],[[ -2.  -10.    0.1]],0,0,0,1,0.17650000000000543,-15.401464179554827
185,3,[[ 0.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.17200000000000543,28.889267687209582
186,1,[[-3.  11.   0.1]],[[ -2.  -10.    0.1]],0,0,0,1,0.16750000000000542,-21.386320006322073
187,2,[[ 2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.16300000000000542,94.29541626063667
188,0,[[ 1.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.15850000000000541,98.16483241679327
189,1,[[ 1.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.1540000000000054,112.10942013473559
190,3,[[-4.  11.   0.1]],[[  0.  -10.    0.1]],1,0,0,0,0.1495000000000054,-310.82329955323615
191,2,[[-3.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.1450000000000054,113.98843170368147
192,3,[[-4.  11.   0.1]],[[  0.  -11.    0.1]],1,0,0,0,0.1405000000000054,-38.74309262532215
193,0,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.1360000000000054,92.85831735661716
194,1,[[ 1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.1315000000000054,88.78607077263251
195,2,[[ 2.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.1270000000000054,11.723253947415337
196,3,[[ 4.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.12250000000000538,66.60777144014048
197,0,[[ 4.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.11800000000000538,123.76333000010554
198,3,[[-4.  11.   0.1]],[[ -2.  -11.    0.1]],1,0,0,0,0.11350000000000537,-16.53644696555626
199,0,[[-1.  11.   0.1]],[[ -1.  -10.    0.1]],0,0,0,1,0.10900000000000537,1.3610669865902807
200,1,[[-3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.10450000000000537,66.09165038570998
201,2,[[ 0.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.10000000000000536,107.10773395490692
202,1,[[-2.  11.   0.1]],[[  0.  -10.    0.1]],1,0,0,0,0.09550000000000536,-12.973356567910162
203,3,[[ 4.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,134.1152943163094
204,2,[[ 3.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,121.17901635498743
205,0,[[ 3.  11.   0.1]],[[  1.  -11.    0.1]],0,1,0,0,0.09550000000000536,90.30068905753697
206,2,[[-1.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-17.242519294072252
207,1,[[-2.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,93.88436310921423
208,1,[[-1.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.09550000000000536,-27.936207636316574
209,3,[[ 0.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,99.09118917914496
210,0,[[-1.  11.   0.1]],[[  0.  -11.    0.1]],0,1,0,0,0.09550000000000536,121.63742410748003
211,2,[[ 0.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,119.48597247747186
212,1,[[ 2.  11.   0.1]],[[ -1.  -11.    0.1]],0,1,0,0,0.09550000000000536,102.99670325720204
213,3,[[-1.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,102.92987371841483
214,1,[[-2.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.09550000000000536,-21.524485504142334
215,0,[[-1.  11.   0.1]],[[ -2.  -10.    0.1]],0,1,0,0,0.09550000000000536,106.42383948575736
216,1,[[ 0.  11.   0.1]],[[ -1.  -10.    0.1]],1,0,0,0,0.09550000000000536,-21.64154486071118
217,2,[[ 1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,86.57059272279231
218,3,[[-1.  11.   0.1]],[[  2.  -11.    0.1]],0,1,0,0,0.09550000000000536,87.98776465001991
219,0,[[ 2.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,96.43001593179335
220,1,[[-1.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,83.55230774150402
221,2,[[ 3.  11.   0.1]],[[  1.  -10.    0.1]],0,1,0,0,0.09550000000000536,91.03596444791398
222,1,[[ 1.  11.   0.1]],[[ -1.  -11.    0.1]],1,0,0,0,0.09550000000000536,19.409273910344286
223,3,[[ 4.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,130.07406749680803
224,0,[[ 0.  11.   0.1]],[[ -2.  -11.    0.1]],0,1,0,0,0.09550000000000536,117.04275402848525
225,2,[[ 2.  11.   0.1]],[[ -1.  -10.    0.1]],0,1,0,0,0.09550000000000536,112.73258765966477
226,0,[[-2.  11.   0.1]],[[ -2.  -11.    0.1]],1,0,0,0,0.09550000000000536,-87.77051251834229
227,1,[[ 3.  11.   0.1]],[[ -2.  -10.    0.1]],1,0,0,0,0.09550000000000536,3.2996362345817722
228,3,[[-1.  11.   0.1]],[[  2.  -10.    0.1]],0,1,0,0,0.09550000000000536,94.67979809967008
229,3,[[-1.  11.   0.1]],[[  0.  -10.    0.1]],1,0,0,0,0.09550000000000536,-30.492669968847284
230,2,[[ 3.  11.   0.1]],[[  0.  -10.    0.1]],0,1,0,0,0.09550000000000536,114.20451746914284
